ProductName,Price,DiscountPrice,Image_Url
"Chicago Water Glass Set - High Quality, Dishwasher Safe",829,414.5,https://www.bigbasket.com/media/uploads/p/l/40230773_5-bb-home-chicago-water-glass-set-high-quality-dishwasher-safe.jpg
"Olympic Elite Gold Casserole - Dishwasher Safe, Spill Proof",746,479,https://www.bigbasket.com/media/uploads/p/l/40243343_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg
"Venice Juice Glass Set - High Quality, Dishwasher Safe",869,434.5,https://www.bigbasket.com/media/uploads/p/l/40230778_2-bb-home-venice-juice-glass-set-high-quality-dishwasher-safe.jpg
"Belarus Water Glass Set - High Quality, Dishwasher Safe",429,214.5,https://www.bigbasket.com/media/uploads/p/l/40230786_5-bb-home-belarus-water-glass-set-high-quality-dishwasher-safe.jpg
"Dallas Wine Glass Set - High Quality, Dishwasher Safe",469,234.5,https://www.bigbasket.com/media/uploads/p/l/40230794_5-bb-home-dallas-wine-glass-set-high-quality-dishwasher-safe.jpg
"Miami Coffee Mug - High Quality, Dishwasher Safe",489,244.5,https://www.bigbasket.com/media/uploads/p/l/40230803_4-bb-home-miami-coffee-mug-high-quality-dishwasher-safe.jpg
"Ceramic Coffee Mug - Solid, Handcrafted, Calico Blue",499,349,https://www.bigbasket.com/media/uploads/p/l/40235079_2-bb-home-earth-coffee-mug-set-with-comfortable-grip-easy-to-use-solid-calico-blue.jpg
"Ceramic Tea/Coffee/Milk Mug - Artistic Knitted Design, Handmade",179,99,https://www.bigbasket.com/media/uploads/p/l/40235098_2-bb-home-earth-milk-mug-artistic-knitted-handmade.jpg
Organic - Cashew/Godambi Whole Bold,150,122,https://www.bigbasket.com/media/uploads/p/l/40072498_16-bb-royal-organic-cashewkaju-whole-bold.jpg
Organic - Cashew/Godambi Whole Bold,750,575,https://www.bigbasket.com/media/uploads/p/l/40101870_10-bb-royal-organic-cashewkaju-whole-bold.jpg
Organic - Cashew/Godambi Whole Bold,300,240,https://www.bigbasket.com/media/uploads/p/l/40092230_12-bb-royal-organic-cashewkaju-whole-bold.jpg
Organic - Cashew/Godambi Whole Bold,1499,1099,https://www.bigbasket.com/media/uploads/p/l/40135839_10-bb-royal-organic-cashewkaju-whole-bold.jpg
"2 in 1 Handy Coconut Scrapper Cum Opener - Blue, Stainless Steel",80,49,https://www.bigbasket.com/media/uploads/p/l/40095708_1-ritu-handy-coconut-scrapper-cum-opener-2-in-1.jpg
"Face Wash - Olive & Oat, For Women & Men, Sensitive Skin Care, Sulphate Free & Organic",420,243,https://www.bigbasket.com/media/uploads/p/l/40149678_1-inatur-olive-oat-face-wash.jpg
Kumkumadi Face Scrub,650,293,https://www.bigbasket.com/media/uploads/p/l/40149700_2-inatur-kumkumadi-face-scrub.jpg
Organics Aqua Halo Rejuvenating Conditioner - For All Hair Types,125,75,https://www.bigbasket.com/media/uploads/p/l/40156070_1-azafran-aqua-halo-rejuvenating-conditioner.jpg
Kumkumadi Undereye Serum,690,359,https://www.bigbasket.com/media/uploads/p/l/40149740_2-inatur-kumkumadi-undereye-serum.jpg
Maxx Pet Plastic Premium Container - Yellow,176,129,https://www.bigbasket.com/media/uploads/p/l/40162325_4-saaj-maxx-pet-plastic-premium-container-yellow.jpg
KB216 Multimedia Keyboard - Wired,999,689,https://www.bigbasket.com/media/uploads/p/l/40195886_1-dell-kb216-multimedia-keyboard-wired.jpg
"Nail Polish - Berry Shimmer-D02, Magic Crystal-D08, Aquamarine Crystal-D10, Zero-chip, Heavily Pigmented",225,168.75,https://www.bigbasket.com/media/uploads/p/l/40258317_1-juice-nail-polish-berry-shiler-d02-magic-crystal-d08-aquamarine-crystal-d10-zero-chip-heavily-pigmented.jpg
"Nail Polish - Beige Blonde, Egg Gold, Chrome Lavender, Teal Blue, Cobalt Blue, Zero-chip, Heavily Pigmented",375,281.25,https://www.bigbasket.com/media/uploads/p/l/40258318_1-juice-nail-polish-beige-blonde-egg-gold-chrome-lavender-teal-blue-cobalt-blue-zero-chip-heavily-pigmented.jpg
Mineral Pressed Powder,625,312.5,https://www.bigbasket.com/media/uploads/p/l/40171233_4-la-colors-mineral-pressed-powder.jpg
"Aster Series Melamine Dinner Set -  Royal Design, Lightweight, Durable",2169,1399,https://www.bigbasket.com/media/uploads/p/l/40245641_1-tibros-aster-series-melamine-dinner-set-royal-design-lightweight-durable.jpg
"Moroccan Argan Oil Conditioner - Locks Moisture, Removes Dryness",549,384.3,https://www.bigbasket.com/media/uploads/p/l/40163707_2-wow-skin-science-moroccan-argan-oil-conditioner.jpg
"Raw Shilajit Herbal Supplement Capsule - Increases Energy, Strength & Stamina",1199,443.63,https://www.bigbasket.com/media/uploads/p/l/40205636_3-vedapure-raw-shilajit-herbal-supplement-capsule-increases-energy-strength-stamina.jpg
Glass Snack Bowl Set,495,319,https://www.bigbasket.com/media/uploads/p/l/40162628_4-craftel-glass-snack-bowl-set.jpg
Opalware Brunch Set,1752,1229,https://www.bigbasket.com/media/uploads/p/l/40162631_4-laopala-opalware-brunch-set.jpg
"Dustbin/Basket - Plastic, Orange, OR BB 617 2",425,161.5,https://www.bigbasket.com/media/uploads/p/l/40136033_2-sunty-dustbinbasket-plastic-orange-or-bb-617-2.jpg
Stainless Steel Lunch Box/Tiffin Set - Pink BB 575 1,1189,699,https://www.bigbasket.com/media/uploads/p/l/40136045_2-tedemei-stainless-steel-lunch-boxtiffin-set-pink-bb-575-1.jpg
Pure Radiance Compact SPF 15,399,299.25,https://www.bigbasket.com/media/uploads/p/l/40030556_1-lotus-makeup-pure-radiance-compact-spf-15.jpg
"Zenker Food-Grade Silicone Baking Brush, 24 Cm | Temperature Up to 230°Celsius",299,199,https://www.bigbasket.com/media/uploads/p/l/40022058_3-fackelmann-silicon-baking-brush.jpg
"Zenker ZENKER 4 cookie moulds, heart shaped, card",289,149,https://www.bigbasket.com/media/uploads/p/l/40022063_3-fackelmann-cookie-cutters-heart-shape.jpg
Stainless Steel Pedal Dustbin / Garbage Bin - Perforated,1399,1049,https://www.bigbasket.com/media/uploads/p/l/40103896_5-jai-veer-stainless-steel-pedal-dustbin-garbage-bin-perforated.jpg
4 Color Glitter Eyeshadow Palette - Highly Pigmented,919,321.65,https://www.bigbasket.com/media/uploads/p/l/40241344_1-miss-rose-4-color-glitter-eyeshadow-palette-highly-pigmented.jpg
"Effervescent Tablets - Biotin, For Hair, Skin & Nails Health, Blueberry Flavour",399,279,https://www.bigbasket.com/media/uploads/p/l/40244336_1-suprfit-effervescent-tablets-biotin-for-hair-skin-nails-health-blueberry-flavour.jpg
"Effervescent Tablets - Green Tea Lean, Antioxidants Rich, Detoxifying,  Tulsi Flavour",499,349,https://www.bigbasket.com/media/uploads/p/l/40244338_1-suprfit-effervescent-tablets-green-tea-lean-antioxidants-rich-detoxifying-tulsi-flavour.jpg
"Chips - Pita, Parmesan And Mediterranean",40,28,https://www.bigbasket.com/media/uploads/p/l/40053866_7-appitas-chips-pita-parmesan-and-mediterranean.jpg
"Chips - Pita, Parmesan And Mediterranean",95,66.5,https://www.bigbasket.com/media/uploads/p/l/40053863_4-appitas-chips-pita-parmesan-and-mediterranean.jpg
"Chips - Pita, Jalapeno",95,66.5,https://www.bigbasket.com/media/uploads/p/l/40053864_3-appitas-chips-pita-jalapeno.jpg
"Chips - Pita, Jalapeno",40,28,https://www.bigbasket.com/media/uploads/p/l/40053867_5-appitas-chips-pita-jalapeno.jpg
Bamboo Bronzer,2200,1540,https://www.bigbasket.com/media/uploads/p/l/40170055_5-ciate-london-bamboo-bronzer.jpg
Glitter Flip,1950,1365,https://www.bigbasket.com/media/uploads/p/l/40170089_4-ciate-london-glitter-flip.jpg
"Cake Baking Tool, Stainless Steel, Set of 3 - Teddy Bear Shaped, BB 1014 4",489,200.49,https://www.bigbasket.com/media/uploads/p/l/40160900_1-dp-cake-baking-tool-stainless-steel-set-of-3-teddy-bear-shaped-bb-1014-4.jpg
OrganicJaljiraMasala,45,33.75,https://www.bigbasket.com/media/uploads/p/l/40156548_2-merakisan-organic-jaljira-masala.jpg
Organic Walnut/Akrodu,255,191.25,https://www.bigbasket.com/media/uploads/p/l/40156553_3-merakisan-organic-walnut.jpg
Anfora Olive Oil,900,450,https://www.bigbasket.com/media/uploads/p/l/40017252_2-monini-anfora-olive-oil.jpg
"Macadamia Nourishing Lip Balm - Rich, Creamy Texture, Relaxing",275,206.25,https://www.bigbasket.com/media/uploads/p/l/40242633_2-puresense-macadamia-nourishing-lip-balm-rich-creamy-texture-relaxing.jpg
Red Currant - IQF,650,487.5,https://www.bigbasket.com/media/uploads/p/l/40220208_1-frut-red-currant-iqf.jpg
Sweet Cherries - IQF,650,487.5,https://www.bigbasket.com/media/uploads/p/l/40220209_1-frut-sweet-cherries-iqf.jpg
"Manicure Set - Nail Filer, Cleaner, Cuticle Pusher & Cutter, Rustproof, DP100104",659,425,https://www.bigbasket.com/media/uploads/p/l/40247314_1-titania-solingen-manicure-set-of-4-pcs.jpg
"Tweezer - Straight Tip, Durable, Rustproof, DP100126",249,149,https://www.bigbasket.com/media/uploads/p/l/40247317_1-titania-solingen-tweezers-8-cm-straight-set-of-1-pc.jpg
"Tweezer - Slanted/Square Tip, Durable, Rustproof, DP100127",249,149,https://www.bigbasket.com/media/uploads/p/l/40247318_1-titania-solingen-tweezers-8-cm-slanted-set-of-1-pc.jpg
"Tweezer - Narrow Tip, Straight, Bent, Durable, Rustproof, DP100128",289,199,https://www.bigbasket.com/media/uploads/p/l/40247319_1-titania-solingen-tweezers-8-cm-narrow-straight-bent-set-of-1-pc.jpg
"Hair Comb - Durable, Smooth, For Men, Black & White, DP100152",179,99,https://www.bigbasket.com/media/uploads/p/l/40247321_1-titania-gentlemens-comb-172-cm-black-white-set-of-1-pc.jpg
"Hair Comb - Durable, Smooth, For Men, Havana, DP100153",179,99,https://www.bigbasket.com/media/uploads/p/l/40247322_1-titania-gentlemens-comb-172-cm-havana-set-of-1-pc.jpg
"Streaking Hair Comb - Durable, Smooth, Small, Black, DP100156",189,129,https://www.bigbasket.com/media/uploads/p/l/40247325_1-titania-streaking-comb-small-115-cm-black-set-of-1-pc.jpg
"Afro Hair Comb - With Wide Teeth, Durable, Big, Black, DP100157",199,129,https://www.bigbasket.com/media/uploads/p/l/40247326_1-titania-afro-comb-with-handle-15-cm-large-black-set-of-1-pc.jpg
"Afro Hair Comb - With Wide Teeth, Durable, Big, Havana, DP100158",199,129,https://www.bigbasket.com/media/uploads/p/l/40247327_1-titania-afro-comb-with-handle-15-cm-large-havana-set-of-1-pc.jpg
"Hair Comb - Durable, Smooth, Big, Black & White, DP100159",209,129,https://www.bigbasket.com/media/uploads/p/l/40247328_1-titania-comb-with-handle-21-cm-big-black-and-white-set-of-1-pc.jpg
"Hair Comb - Durable, Smooth, For Women, Big, Havana, DP100161",199,129,https://www.bigbasket.com/media/uploads/p/l/40247330_1-titania-ladies-comb-195-cm-big-havanna-set-of-1-pc.jpg
"Anti Dandruff 2 In 1 Shampoo + Conditioner - For Smooth & Shiny Hair, Ginger, Mint",170,127.5,https://www.bigbasket.com/media/uploads/p/l/40240337_1-bikers-anti-dandruff-2-in-1-shampoo-conditioner-for-smooth-shiny-hair-ginger-mint.jpg
Snacks - Spice Mania,50,40,https://www.bigbasket.com/media/uploads/p/l/40205794_1-kari-kari-spice-mania.jpg
Snacks - Spice mania,99,74.25,https://www.bigbasket.com/media/uploads/p/l/40205795_1-kari-kari-spice-mania.jpg
Black Pochette With Extraordinary 5-in-1 Mascara - 004194 + Black Eyeliner Pencil - 003306,1100,770,https://www.bigbasket.com/media/uploads/p/l/40146950_1-deborah-black-pochette-with-extraordinary-5-in-1-mascara-004194-black-eyeliner-pencil-003306.jpg
Chocorich Eclairs Chocolate - Assorted,240,156,https://www.bigbasket.com/media/uploads/p/l/40195070_1-luvit-chocorich-eclairs-assorted.jpg
"Pollution Defence Shampoo - Detox From Micro-pollutant build-up, Charcoal & Avocado",275,206.25,https://www.bigbasket.com/media/uploads/p/l/40233168_1-naturali-pollution-defence-shampoo-detox-from-micro-pollutant-build-up-charcoal-avocado.jpg
"Pollution Defence Shampoo - Detox From Micro-pollutant build-up, Charcoal & Avocado",140,119,https://www.bigbasket.com/media/uploads/p/l/40233169_1-naturali-pollution-defence-shampoo-detox-from-micro-pollutant-build-up-charcoal-avocado.jpg
"Pollution Defence Shampoo - Detox From Micro-pollutant build-up, Charcoal & Avocado",70,70,https://www.bigbasket.com/media/uploads/p/l/40233170_1-naturali-pollution-defence-shampoo-detox-from-micro-pollutant-build-up-charcoal-avocado.jpg
Arhar/Toor Dal Or Yellow Pigeon Peas,255,191.25,https://www.bigbasket.com/media/uploads/p/l/40261310_1-natureland-organics-arhartoor-dal-or-yellow-pigeon-peas.jpg
Urad White Whole Gota - Rich In Fibre & Protein,135,101.25,https://www.bigbasket.com/media/uploads/p/l/40261330_1-natureland-organics-urad-white-whole-gota-rich-in-fibre-protein.jpg
Urad White Whole Gota - Rich Source Of Vitamin B Complex,250,187.5,https://www.bigbasket.com/media/uploads/p/l/40261326_1-natureland-organics-urad-white-whole-gota-rich-source-of-vitamin-b-complex.jpg
ARMAF SHADES BLUE Eau de Toilette For Men 100ml,1350,810,https://www.bigbasket.com/media/uploads/p/l/40254704_3-armaf-shades-blue-eau-de-toilette-long-lasting-fragrance.jpg
Water/Juice Glass - Ring,870,629,https://www.bigbasket.com/media/uploads/p/l/40090458_6-lyra-waterjuice-glass-ring.jpg
Water/Juice Glass - Lyra Diamond,1490,1049,https://www.bigbasket.com/media/uploads/p/l/40105226_3-lyra-waterjuice-glass-lyra-diamond.jpg
"Midnight Sparkle Glitter Eyeshadow Palette - Lightweight, Long-Lasting, Easy To Blend",649,454.3,https://www.bigbasket.com/media/uploads/p/l/40259558_2-swiss-beauty-swiss-beauty-midnight-sparkle-glitter-eyeshadow-palette-shade-2-10g.jpg
"Skin Polishing Cucumber Face Scrub - Exfoliating, Refreshing, For Soft, Supple Skin",329,230.3,https://www.bigbasket.com/media/uploads/p/l/40259559_1-swiss-beauty-swiss-beauty-skin-polishing-face-scrub-cucumber-100g.jpg
"Skin Polishing Strawberry Face Scrub - Reduces Blemishes, Dark Spots",329,230.3,https://www.bigbasket.com/media/uploads/p/l/40259560_1-swiss-beauty-swiss-beauty-skin-polishing-face-scrub-strawberry-100g.jpg
Skin Polishing Strawberry & Honey Face Scrub - Removes Blackheads & Whiteheads,329,230.3,https://www.bigbasket.com/media/uploads/p/l/40259561_1-swiss-beauty-swiss-beauty-skin-polishing-face-scrub-strawberry-honey-100g.jpg
Skin Purifying Centella Radiant Glow Clay Mask - Hydrates & Nourishes,429,321.75,https://www.bigbasket.com/media/uploads/p/l/40259572_1-swiss-beauty-swiss-beauty-skin-purifying-centella-radiant-glow-clay-mask-100g.jpg
"Skin Purifying Peach Anti Stress Clay Mask - Unclogs Pores, Removes Dark Circles",429,300.3,https://www.bigbasket.com/media/uploads/p/l/40259573_1-swiss-beauty-swiss-beauty-skin-purifying-peach-anti-stress-clay-mask-100g.jpg
Rusk - Suji & Elaichi,55,35,https://www.bigbasket.com/media/uploads/p/l/40106015_11-tasties-rusk-suji-elaichi.jpg
Rusk - Suji & Elaichi,110,66.5,https://www.bigbasket.com/media/uploads/p/l/1203295_3-tasties-rusk-suji-elaichi.jpg
Rusk - Muesli,75,55,https://www.bigbasket.com/media/uploads/p/l/40106016_7-tasties-rusk-muesli.jpg
Rusk - Muesli,150,104.5,https://www.bigbasket.com/media/uploads/p/l/1203299_1-tasties-rusk-muesli.jpg
Spice Green Tea With Ashwagandha,100,75,https://www.bigbasket.com/media/uploads/p/l/40196729_1-care-spice-green-tea-with-ashwagandha.jpg
Spice Green Tea With Ashwagandha,240,180,https://www.bigbasket.com/media/uploads/p/l/40196730_1-care-spice-green-tea-with-ashwagandha.jpg
Professional Glitter Liquid Eye Liner,299,104.65,https://www.bigbasket.com/media/uploads/p/l/40213887_1-miss-rose-professional-glitter-liquid-eye-liner.jpg
Toilet Brush - Slim,519,349,https://www.bigbasket.com/media/uploads/p/l/40113326_2-liao-toilet-brush-slim.jpg
"Wet Mop - Floor Cleaning Cotton With Steel Stick,Large",989,599,https://www.bigbasket.com/media/uploads/p/l/40113329_1-liao-wet-mop-floor-cleaning-cotton-with-steel-sticklarge.jpg
Broom & Mop - Multi Utility Holder (Big),1169,799,https://www.bigbasket.com/media/uploads/p/l/40113330_3-liao-broom-mop-multi-utility-holder-big.jpg
"Shoe Shiner Sponge Handy Shine, Neutral",84,79.8,https://www.bigbasket.com/media/uploads/p/l/40136092_6-cherry-blossom-shoe-shiner-sponge-neutral-handy-shine.jpg
"Ice Cube/ Freezer Tray - Mango Yellow, L5003X2",144,79,https://www.bigbasket.com/media/uploads/p/l/40135611_4-princeware-ice-cube-freezer-tray-mango-yellow-l5003x2.jpg
"Store Fresh Microwaveable Plastic Container Set - Transparent, Blue, L5682C9-10",383,179,https://www.bigbasket.com/media/uploads/p/l/40135633_3-princeware-store-fresh-microwaveable-plastic-container-set-transparent-blue-l5682c9-10.jpg
"Bathroom Stool Plastic / Patla wave - Small, Multicolour, L8345-P",374,229,https://www.bigbasket.com/media/uploads/p/l/40135647_4-princeware-bathroom-stool-plastic-patla-wave-small-multicolour-l8345-p.jpg
"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 2, White Base With Blue Ring, L2302",118,79,https://www.bigbasket.com/media/uploads/p/l/40135665_4-princeware-two-tone-plastic-bowl-fruits-vegetable-basket-no-2-white-base-with-blue-ring-l2302.jpg
"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 3, White Base With Blue Ring, L2303",118,79,https://www.bigbasket.com/media/uploads/p/l/40135667_2-princeware-two-tone-plastic-bowl-fruits-vegetable-basket-no-3-white-base-with-blue-ring-l2303.jpg
Clippy 2 Pin Extension Box With 5 Meter Wire 1086,504,329,https://www.bigbasket.com/media/uploads/p/l/40138376_8-milltec-clippy-2-pin-extension-box-with-5-meter-wire-1086.jpg
"Zenker ZENKER 8 pcs muffin  5x2cm, silicone",419,269,https://www.bigbasket.com/media/uploads/p/l/40138670_3-fackelmann-zenker-silicon-muffin-mould-tin.jpg
"Zenker Squre cake pan, candy, 23.4x23.5x5.3cm",619,429,https://www.bigbasket.com/media/uploads/p/l/40138672_2-fackelmann-carbon-steel-square-candy-cake-man.jpg
Patchouli Pure Essential Oil,600,405,https://www.bigbasket.com/media/uploads/p/l/40149947_3-inatur-patchouli-pure-essential-oil.jpg
Citronella Pure Essential Oil,385,176,https://www.bigbasket.com/media/uploads/p/l/40149948_3-inatur-citronella-pure-essential-oil.jpg
"Stainless Steel Soup/Juice Strainer - Classic, 16 cm",275,179,https://www.bigbasket.com/media/uploads/p/l/40163236_3-elephant-stainless-steel-soupjuice-strainer-classic-16-cm.jpg
"Stainless Steel Soup/Juice Strainer - Classic, 18 cm",365,249,https://www.bigbasket.com/media/uploads/p/l/40163237_3-elephant-stainless-steel-soupjuice-strainer-classic-18-cm.jpg
"Stainless Steel Soup/Juice Strainer - Classic, 20 cm",399,299,https://www.bigbasket.com/media/uploads/p/l/40163238_3-elephant-stainless-steel-soupjuice-strainer-classic-20-cm.jpg
Stainless Steel Net Cover - 20 cm,176,119,https://www.bigbasket.com/media/uploads/p/l/40163239_4-elephant-stainless-steel-net-cover-20-cm.jpg
Stainless Steel Net Cover - 25 cm,225,149,https://www.bigbasket.com/media/uploads/p/l/40163241_4-elephant-stainless-steel-net-cover-25-cm.jpg
Stainless Steel Colander/Basket/Strainer - 20 cm,455,299,https://www.bigbasket.com/media/uploads/p/l/40163243_4-elephant-stainless-steel-colanderbasketstrainer-20-cm.jpg
Stainless Steel Colander/Basket/Strainer - 23 cm,479,349,https://www.bigbasket.com/media/uploads/p/l/40163244_4-elephant-stainless-steel-colanderbasketstrainer-23-cm.jpg
